prompt_id,prompt,ref_image
LN953,"This is the man standing on the skateboard. He wore a short and shoes. This is a skateboard with wheels attached. I think this is the skate park where people skate here,I can see a fencing which is black in color. This looks like a staircase holder. These are the trees.",LN/000000535306.jpg
LN954,"In this image there is a person feeding a carrot to the animal, in the back ground there is a horse, wooden fence, car, house, trees, car, sky.",LN/000000113235.jpg
LN955,"In this image i can see a bus which is black in color on the road. I can see there are few people sitting in the bus. In the background i can see few cars, a bus, few poles, a tree, few buildings, few banners and the sky.",LN/000000344029.jpg
LN956,"In a kitchen chefs are standing white dress, cap and apron. In the center there is a white table on which there is a tap, sink, plate, bowl, vessel. In the front there are white plates. At the right there are fruits and other food items.",LN/000000066231.jpg
LN957,"These two persons are sitting on a red couch. Beside these two persons a person wore white t-shirt and standing. On this white color couch there is a blanket, laptop and cables. On this red color table we can able to see tins, bottles, remote,fork and glasses. Under the table there is a plastic cover and things. From this window we can able to see vehicles on road. Corner of the room we can able to see lantern lamp with stand.",LN/000000010707.jpg
LN958,The image shows that there is boy walking on the road and he is holding a skateboard in his right hand. Here we can see a few people having a conversation. Here we can see trees and a sky.,LN/000000559160.jpg
LN959,"In this image a bed is visible on which two dogs and cat are sleeping, cushions and blankets are visible and book visible. Background walls are white in color and a curtain visible and a table visible. This image is taken inside a room.",LN/000000071226.jpg
LN960,"In this picture, on the left side there is a boy who is wearing a blue t-shirt, black short and sports shoe. He is throwing a pink plate. On the background we can see many people who are standing on the ground. On the bottom there is a cloth on a stick. On the top we can see a plant.",LN/000000261036.jpg
LN961,"In this picture there is a plate. In the plate, there is a bread with some chocolate sauce. In the top there is a cup. Towards the left corner there are ribbons.",LN/000000255824.jpg
LN962,"In this image there is a person riding the horse in the grass , at the back ground there are hills, sky.",LN/000000244099.jpg
LN963,"In the foreground we can see three persons walking on a road. Here we can see a bag on the back of a person. The woman is here holding a handbag. Here we can see a person on the right side. He is wearing a jacket and he is walking on the road. In the background we can see four persons. In the background we can see double Decker buses and this is a metal fence. Here we can see buildings , trees , street lamps , surveillance cameras , lights and a clear sky.",LN/000000280710.jpg
LN964,Here we can see giraffes in the ground. This is grass and there are trees. Here we can see some stones and this is fence.,LN/000000528862.jpg
LN965,In this image I see a Tv in which there are 2 persons and this person is holding a knife and I see a water bottle over here on which there is a sticker and there are few words written on it and I see that these both are on a table.,LN/000000187249.jpg
LN966,"On the road there is a motorcycle. In front of it a person is standing wearing a black coat, black helmet and blue jeans. Behind the bike 4 people are standing wearing a green coat. At the left back there is a vehicle. At the back there are 2 buildings. The building at the back is made of red brick wall and has a hoarding on the top. Near the right building there are bikes. At the left corner there are trees.",LN/000000245448.jpg
