prompt_id,prompt,ref_image
MS3119,An old woman shopping at an outdoor market.,COCO/COCO_val2014_000000305000.jpg
MS3120,A yellow fire hydrant sitting in the middle of a bed of rocks.,COCO/COCO_val2014_000000552761.jpg
MS3121,"A nature reserve where giraffes, zebra, and other animals roam freely.",COCO/COCO_val2014_000000327433.jpg
MS3122,A cake topped with M&Ms sitting on a tray.,COCO/COCO_val2014_000000315864.jpg
MS3123,A traffic light sitting above a street with lots of traffic.,COCO/COCO_val2014_000000277521.jpg
MS3124,A baby wearing a diaper laying in their crib.,COCO/COCO_val2014_000000466752.jpg
MS3125, A railroad train pulling up to the train platform,COCO/COCO_val2014_000000293468.jpg
MS3126,A view of a very large bathroom with mirrored walls.,COCO/COCO_val2014_000000540186.jpg
MS3127,TWO CHEESE SANDWICHES ARE KEPT ON DIFFERENT PLATES.,COCO/COCO_val2014_000000353808.jpg
MS3128,A group of men playing a game with remote controllers.,COCO/COCO_val2014_000000023899.jpg
MS3129,The woman who has bought her groceries is crossing the street.,COCO/COCO_val2014_000000343496.jpg
MS3130,Young man biting on a white frisbee while holding it in his left hand.,COCO/COCO_val2014_000000374062.jpg
MS3131, A row of white urinals in bathroom below windows.,COCO/COCO_val2014_000000027648.jpg
MS3132,two zebras eating grass in a very big field.,COCO/COCO_val2014_000000150040.jpg
MS3133,A man in formal business attire stands in an office and looks angry.,COCO/COCO_val2014_000000310862.jpg
MS3134,Zebra grazing on dry grass in a fried up field.,COCO/COCO_val2014_000000009548.jpg
MS3135,Two brown teddy bears sitting together in a corner.,COCO/COCO_val2014_000000377620.jpg
MS3136,Three wild turkeys on top of the dried pasture.,COCO/COCO_val2014_000000041888.jpg
MS3137,A group of people holding umbrellas eating a meal outdoors.,COCO/COCO_val2014_000000275198.jpg
MS3138,Two people sitting on a bench by a tree outside a building.,COCO/COCO_val2014_000000211119.jpg
MS3139,A woman on a pair of skies during a competition.,COCO/COCO_val2014_000000562885.jpg
MS3140,The surfing board is on the sand on the beach,COCO/COCO_val2014_000000247880.jpg
MS3141,A group of people standing around a field flying a kite.,COCO/COCO_val2014_000000526188.jpg
MS3142,"Young children sharing a laptop in a messy room with several laptops, books, and papers.",COCO/COCO_val2014_000000529148.jpg
MS3143,sliced bananas on a plate and a blender ,COCO/COCO_val2014_000000023840.jpg
MS3144,A ADULT BROWN BEAR IS IN THE GRASS,COCO/COCO_val2014_000000155540.jpg
MS3145,A man carves a turkey while a small boy holds a large piece of turkey.,COCO/COCO_val2014_000000310121.jpg
MS3146,A sandwich lying on a paper wrapper next to the tinfoil it came in.,COCO/COCO_val2014_000000310770.jpg
MS3147,A little girl holding a cell phone in her hand,COCO/COCO_val2014_000000366367.jpg
MS3148,A kite that looks like an octopus being flown.,COCO/COCO_val2014_000000118598.jpg
MS3149,A purple umbrella with a gray tabby cat.,COCO/COCO_val2014_000000038837.jpg
MS3150,A person jumping with a snowboard holding the edge.,COCO/COCO_val2014_000000057172.jpg
MS3151,the cat is laying on its side holding a banana,COCO/COCO_val2014_000000066413.jpg
MS3152,a close up of a person holding a hot dog ,COCO/COCO_val2014_000000506873.jpg
MS3153,a man holding a piece of pizza in front of a kid ,COCO/COCO_val2014_000000018150.jpg
MS3154,A group of people in street area with a kite in sky.,COCO/COCO_val2014_000000525024.jpg
MS3155,a brown horse feeding on the grass which is well cleaned,COCO/COCO_val2014_000000272953.jpg
MS3156,Several cross country skiers prepare to start down a course.,COCO/COCO_val2014_000000328283.jpg
MS3157,A train traveling over a bridge suspended over a dirt road.,COCO/COCO_val2014_000000498557.jpg
MS3158,An SUV with San Diego Chargers memorabilia ,COCO/COCO_val2014_000000091283.jpg
MS3159,A man riding a snowboard down a snow covered slope.,COCO/COCO_val2014_000000523955.jpg
MS3160,a red bench and some buildings and lights,COCO/COCO_val2014_000000403907.jpg
MS3161,A yellow street lamp shines as the sun sets.,COCO/COCO_val2014_000000197774.jpg
MS3162,There are horses pulling a man and a cart.,COCO/COCO_val2014_000000071027.jpg
MS3163,A cow standing on a hill in a mountain valley.,COCO/COCO_val2014_000000521321.jpg
MS3164,Two rows of red double decker buses on a green lawn,COCO/COCO_val2014_000000548159.jpg
MS3165,A woman and man sitting on a sofa with lap top computers.,COCO/COCO_val2014_000000110562.jpg
MS3166,A man wearing sunglasses holds up a large red and black umbrella while standing on sand at the beach.,COCO/COCO_val2014_000000403943.jpg
MS3167,This is a large lunch of sandwiches with layers of meats.,COCO/COCO_val2014_000000214471.jpg
MS3168,Sheep grazing in a green meadow beside a lake.,COCO/COCO_val2014_000000051984.jpg
MS3169,a zebra in a pen wearing a green head harness,COCO/COCO_val2014_000000366576.jpg
MS3170,A woman smiling while sitting on a bed. ,COCO/COCO_val2014_000000510254.jpg
MS3171,A person and a large elephant standing together.,COCO/COCO_val2014_000000312051.jpg
MS3172,a bathroom with a black counter around the sink ,COCO/COCO_val2014_000000443963.jpg
MS3173,The traffic light is clearly visible for us to see. ,COCO/COCO_val2014_000000433483.jpg
MS3174,A building with a plane sticking out the front,COCO/COCO_val2014_000000541223.jpg
MS3175,Two zebra's standing next to one another eating grass.,COCO/COCO_val2014_000000054611.jpg
MS3176,Three men on a sidewalk with ties and boxers on holding up signs. ,COCO/COCO_val2014_000000455401.jpg
MS3177,an old man with a white dog on a leash and a bench,COCO/COCO_val2014_000000328368.jpg
MS3178,a vintage photo of a bike eith a lock on it,COCO/COCO_val2014_000000492937.jpg
MS3179,A pizza is sliced into four pieces on a plate.,COCO/COCO_val2014_000000041846.jpg
MS3180,Two giraffes are in a fenced in area that has a few sparse trees near it.,COCO/COCO_val2014_000000464178.jpg
MS3181,A pizza with pasta on top of it. ,COCO/COCO_val2014_000000496307.jpg
MS3182,A man throwing a baseball from a mound on a field.,COCO/COCO_val2014_000000376123.jpg
MS3183,There is a statue in front of a tall building.,COCO/COCO_val2014_000000092248.jpg
MS3184,a small kitchen with a lot of counter space ,COCO/COCO_val2014_000000098832.jpg
MS3185,We are looking at a car going down the road.,COCO/COCO_val2014_000000509503.jpg
MS3186,A woman posing with two boys and two little girls.,COCO/COCO_val2014_000000230175.jpg
MS3187,a person in a car sits next to a top with a hat on,COCO/COCO_val2014_000000053529.jpg
MS3188,Skiers glide down a snowy hill as they race each other. ,COCO/COCO_val2014_000000095476.jpg
MS3189,A stalk of banana's lying perfectly formed together on a table.,COCO/COCO_val2014_000000512339.jpg
MS3190,"a plate with bacon, eggs and hamburger topped with bananas",COCO/COCO_val2014_000000468925.jpg
MS3191,A full view of the kitchen and the stove in the room. ,COCO/COCO_val2014_000000053697.jpg
MS3192,A broccoli and pasta salad with oil and vinegar dressing.,COCO/COCO_val2014_000000104612.jpg
MS3193,A group of several girls trying to an autograph from a person.,COCO/COCO_val2014_000000288890.jpg
MS3194,A toilet that is in a bathroom with unpainted walls.,COCO/COCO_val2014_000000107427.jpg
MS3195,A trainer training a elephant in a closed area.,COCO/COCO_val2014_000000301684.jpg
MS3196,A small child preparing to hit a ball during a game of baseball.,COCO/COCO_val2014_000000397042.jpg
MS3197,An airplane is parked on the large runway.,COCO/COCO_val2014_000000393869.jpg
MS3198,A person is working at a computer with a remote control and camera next to the camera.,COCO/COCO_val2014_000000371910.jpg
MS3199,"a little bow outside in a yard by a bar, playing frisbee",COCO/COCO_val2014_000000467843.jpg
MS3200,A man is working on a laptop next to other computers.,COCO/COCO_val2014_000000113588.jpg
MS3201,Three image collage of a man doing a hand gesture.,COCO/COCO_val2014_000000247014.jpg
MS3202,a microwave on a kitchen counter above a dishwasher,COCO/COCO_val2014_000000296604.jpg
MS3203,Man windsurfing in waving conditions in the sea.,COCO/COCO_val2014_000000292647.jpg
MS3204,A person that is doing a skateboard trick in the air.,COCO/COCO_val2014_000000366502.jpg
MS3205,A woman in a forest holding small green bananas.,COCO/COCO_val2014_000000029833.jpg
MS3206,A pizza on one plate and a fork/knife on another.,COCO/COCO_val2014_000000358039.jpg
MS3207,a group of teddy bears sitting at picnic table.,COCO/COCO_val2014_000000093893.jpg
MS3208,A horse standing in an enclosed area with another directly behind it.,COCO/COCO_val2014_000000431855.jpg
MS3209,two big sea crabs some greens and noodles and two drinks,COCO/COCO_val2014_000000091883.jpg
MS3210,A bunch of red roses with lots of green leaves.,COCO/COCO_val2014_000000253688.jpg
MS3211,Scrum of men playing some kind of frisbee-based game on a sports field.,COCO/COCO_val2014_000000481891.jpg
MS3212,Several people gather for drinks at a busy bar.,COCO/COCO_val2014_000000466766.jpg
MS3213,A counter top in a kitchen with various items on it.,COCO/COCO_val2014_000000012570.jpg
MS3214,"A banana with ""it was really very good"" written on it lays atop a manuscript on a table.",COCO/COCO_val2014_000000428375.jpg
MS3215,Closeup of a mature elephant in a shady park enclosure.,COCO/COCO_val2014_000000388674.jpg
MS3216,A lady sitting on a wall talking on her cell phone.,COCO/COCO_val2014_000000114389.jpg
MS3217,A cow and a calf move through the scrub brush.  ,COCO/COCO_val2014_000000412873.jpg
MS3218,A train on tracks while its snowing outside.,COCO/COCO_val2014_000000444879.jpg
MS3219,Dirt bike rider driving through the trees along a path.,COCO/COCO_val2014_000000499177.jpg
MS3220,A brown cat bathing on a mat in the sun.,COCO/COCO_val2014_000000348494.jpg
MS3221,a cat that is laying under a car,COCO/COCO_val2014_000000461775.jpg
MS3222,Three giraffes stand near a pile of tree trunks. ,COCO/COCO_val2014_000000155035.jpg
MS3223,a couple of people that are fishing on a beach,COCO/COCO_val2014_000000504697.jpg
MS3224,A variety of food in containers sit on a tray.,COCO/COCO_val2014_000000100850.jpg
MS3225,A tall clock tower sitting next to a restaurant.,COCO/COCO_val2014_000000082697.jpg
MS3226,A humble kitchen has a stove and microwave. ,COCO/COCO_val2014_000000541550.jpg
MS3227,A dog sticks its head out of the car and is reflected in the side mirror. ,COCO/COCO_val2014_000000365207.jpg
MS3228,A kite that someone is flying over a beach.,COCO/COCO_val2014_000000143068.jpg
MS3229,two men sitting and relaxing on a sofa and chair in the dining room,COCO/COCO_val2014_000000088183.jpg
MS3230,A table with measuring cups and bowls on it,COCO/COCO_val2014_000000199133.jpg
MS3231,A half eaten hamburger sitting in a wrapper.,COCO/COCO_val2014_000000298138.jpg
MS3232,A man holding a tray of glasses with candy canes.,COCO/COCO_val2014_000000519329.jpg
MS3233,A wooden bench next to a flowing river.,COCO/COCO_val2014_000000336340.jpg
MS3234,the back of an air plane flying through a blue sky,COCO/COCO_val2014_000000500058.jpg
MS3235,A young boy wearing a tie while using a cell phone.,COCO/COCO_val2014_000000093686.jpg
MS3236,Several cows in a field with a train passing in the background.,COCO/COCO_val2014_000000507950.jpg
MS3237,A man is smiling above a pizza on a tray.,COCO/COCO_val2014_000000232950.jpg
MS3238,A dog is looking up at a computer.,COCO/COCO_val2014_000000179690.jpg
MS3239,A baseball player looking inside of his hat. ,COCO/COCO_val2014_000000502582.jpg
MS3240,black and white image of flower buds in a vase on a table,COCO/COCO_val2014_000000487141.jpg
MS3241,"A computer desk with a monitor, a keyboard and mouse, and several other computer accessories.",COCO/COCO_val2014_000000398567.jpg
MS3242,This is a picture of birds on the beach.,COCO/COCO_val2014_000000504891.jpg
MS3243,Freight train with tanker cars idle in a train yard.,COCO/COCO_val2014_000000175994.jpg
MS3244,A wet dog running on a beach with a neon green Frisbee in it's mouth.,COCO/COCO_val2014_000000254609.jpg
MS3245,A dish of some type of dessert on a table ,COCO/COCO_val2014_000000475413.jpg
MS3246,Men serve themselves pizza out of boxes laid out on a table.,COCO/COCO_val2014_000000486770.jpg
MS3247,A skier is preparing to head down a small slope.,COCO/COCO_val2014_000000465489.jpg
MS3248,Two men in a living room watching tv,COCO/COCO_val2014_000000200047.jpg
MS3249,There are plenty of sheep walking together outside the ranch. ,COCO/COCO_val2014_000000239148.jpg
MS3250,A horse drawn carriage is traveling down the street.,COCO/COCO_val2014_000000289949.jpg
MS3251,A man standing in the street beside cars waiting in traffic.,COCO/COCO_val2014_000000392717.jpg
MS3252,A red fire hydrant that was spray painted silver on the side. ,COCO/COCO_val2014_000000059108.jpg
MS3253,people holding a skating pole on the snow,COCO/COCO_val2014_000000239235.jpg
MS3254,young people collecting food fruits and water from a table,COCO/COCO_val2014_000000129765.jpg
MS3255,A woman looking at a table pc sitting on a table.,COCO/COCO_val2014_000000279723.jpg
MS3256,people sitting around in a living room in different chairs ,COCO/COCO_val2014_000000528062.jpg
MS3257,Man in suit riding a bicycle in a parking garage.,COCO/COCO_val2014_000000484028.jpg
MS3258,A group of people in a boat in the water.,COCO/COCO_val2014_000000030255.jpg
MS3259,a plate of vegetables and fish with a fork next to a roll.,COCO/COCO_val2014_000000439224.jpg
MS3260,a semi private area of an airplane with a television,COCO/COCO_val2014_000000206257.jpg
MS3261,A black cat laying on top of the arm of a red chair.,COCO/COCO_val2014_000000466988.jpg
MS3262,A person on a board in the water.,COCO/COCO_val2014_000000382770.jpg
MS3263,a cat that is looking into a computer screen,COCO/COCO_val2014_000000494634.jpg
MS3264,A woman holding up three apples in one hand. ,COCO/COCO_val2014_000000324340.jpg
MS3265,Motor bike racers race each other around a track.,COCO/COCO_val2014_000000032203.jpg
MS3266,A boy wearing glasses concentrating on playing Wii.,COCO/COCO_val2014_000000521306.jpg
MS3267,parking meter in front of a truck mirror,COCO/COCO_val2014_000000543985.jpg
MS3268,a man wearing a black jacket a toilet a mirror and a sink,COCO/COCO_val2014_000000104751.jpg
MS3269,A plate topped with two chocolate donuts on top of a table.,COCO/COCO_val2014_000000102671.jpg
MS3270,There is a small tower in the center of a sidewalk ,COCO/COCO_val2014_000000561578.jpg
MS3271,A worn wooden bench is sitting outside in the dirt.,COCO/COCO_val2014_000000181572.jpg
MS3272,a woman playing with a baby elephant's trunk ,COCO/COCO_val2014_000000552945.jpg
MS3273,A large group of people wait to board the city bus.,COCO/COCO_val2014_000000370602.jpg
MS3274,a giraffe walking behind a fence near a building,COCO/COCO_val2014_000000310611.jpg
MS3275,A couple of very small cute kids in the rest room.,COCO/COCO_val2014_000000039743.jpg
